Flow ID,Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Packet Count,Bytes,Label
2535-flow,2026-04-05 00:20:02,37.130.184.183,163.197.11.137,51201,443,17,83,32768,Normal
2536-flow,2026-04-05 00:20:03,239.65.27.92,99.76.173.156,63260,443,17,424,46954,Normal
2537-flow,2026-04-05 00:20:04,232.241.24.70,101.194.191.143,57494,80,17,456,49895,Normal
2538-flow,2026-04-05 00:20:05,229.217.150.104,241.188.104.216,2194,445,17,257,40068,Normal
2539-flow,2026-04-05 00:20:06,211.46.61.22,182.172.163.233,7195,389,6,499,25552,Normal
2540-flow,2026-04-05 00:20:07,194.97.39.226,225.151.39.58,11350,443,6,121,6253,Normal
2541-flow,2026-04-05 00:20:08,187.198.214.172,168.244.152.176,37678,445,17,210,1535,Normal
2542-flow,2026-04-05 00:20:09,166.201.247.45,213.229.81.200,31671,80,6,61,14110,Normal
2543-flow,2026-04-05 00:20:10,11.222.118.106,155.156.78.79,14634,80,17,202,12058,Normal
2544-flow,2026-04-05 00:20:11,171.97.185.19,37.249.245.230,42347,445,17,69,16046,Normal
2545-flow,2026-04-05 00:20:12,214.76.203.163,73.21.128.222,44925,445,6,297,30982,Normal
2546-flow,2026-04-05 00:20:13,33.234.70.32,142.180.218.129,46573,445,6,279,36978,Normal
2547-flow,2026-04-05 00:20:14,79.61.171.202,105.60.86.7,54973,445,6,107,12050,Normal
2548-flow,2026-04-05 00:20:15,29.189.201.41,18.66.249.177,25219,80,17,123,36205,Normal
2549-flow,2026-04-05 00:20:16,196.76.60.192,174.201.91.10,5190,445,17,322,45977,Normal
2550-flow,2026-04-05 00:20:17,82.74.89.99,135.224.27.31,56297,443,17,61,46997,Normal
2551-flow,2026-04-05 00:20:18,162.143.116.14,130.67.244.72,44720,389,17,397,21082,Normal
2552-flow,2026-04-05 00:20:19,249.7.130.186,39.243.149.253,17526,443,6,424,43223,Normal
2553-flow,2026-04-05 00:20:20,30.55.79.38,233.114.155.93,21983,443,6,201,4476,Normal
2554-flow,2026-04-05 00:20:21,222.105.214.167,28.254.78.72,43572,445,6,177,256,Normal
2555-flow,2026-04-05 00:20:22,11.2.242.28,163.145.14.5,53726,445,17,348,20398,Normal
2556-flow,2026-04-05 00:20:23,180.198.92.110,219.125.79.207,65527,389,6,235,8915,Normal
2557-flow,2026-04-05 00:20:24,24.128.100.127,96.27.84.31,31712,445,6,216,12430,Normal
2558-flow,2026-04-05 00:20:25,232.213.201.187,152.106.156.46,43946,80,17,414,30900,Normal
2559-flow,2026-04-05 00:20:26,221.153.65.157,65.137.127.212,12698,389,17,361,26014,Normal
2560-flow,2026-04-05 00:20:27,9.84.230.128,96.232.10.23,32744,443,6,147,40824,LDAP
2561-flow,2026-04-05 00:20:28,33.145.218.223,123.4.91.77,7356,445,17,325,14627,Normal
2562-flow,2026-04-05 00:20:29,128.206.120.205,135.50.193.63,2779,389,17,40,17061,LDAP
2563-flow,2026-04-05 00:20:30,16.242.88.32,124.9.26.214,63764,445,17,23,16430,Normal
2564-flow,2026-04-05 00:20:31,179.89.42.111,161.217.84.251,14458,443,6,80,29309,Normal
2565-flow,2026-04-05 00:20:32,166.115.212.127,134.92.71.136,2398,445,17,458,14644,LDAP
2566-flow,2026-04-05 00:20:33,68.142.199.218,222.74.15.240,24422,389,17,231,2335,NetBIOS
2567-flow,2026-04-05 00:20:34,105.204.2.118,82.97.196.172,19566,443,6,262,25959,Normal
2568-flow,2026-04-05 00:20:35,179.226.108.42,106.167.211.129,15705,389,6,148,11068,LDAP
2569-flow,2026-04-05 00:20:36,164.196.147.192,245.170.51.92,28154,80,6,268,32349,NetBIOS
2570-flow,2026-04-05 00:20:37,158.192.102.134,166.161.158.160,17344,445,17,25,5767,Normal
2571-flow,2026-04-05 00:20:38,65.111.86.160,230.151.155.154,42498,445,6,272,33954,Normal
2572-flow,2026-04-05 00:20:39,161.133.86.153,21.81.172.105,20036,445,17,484,6831,NetBIOS
2573-flow,2026-04-05 00:20:40,82.201.26.46,151.129.97.54,48832,80,6,450,29286,LDAP
2574-flow,2026-04-05 00:20:41,45.195.93.253,55.84.93.80,36448,445,17,157,36624,LDAP
2575-flow,2026-04-05 00:20:42,185.24.174.186,218.115.239.60,19712,445,17,111,36970,Normal
2576-flow,2026-04-05 00:20:43,173.8.29.173,235.71.196.113,37257,443,6,280,7719,Normal
2577-flow,2026-04-05 00:20:44,233.106.70.36,138.193.210.74,31500,389,17,352,30752,Normal
2578-flow,2026-04-05 00:20:45,137.114.175.247,151.152.6.49,47396,443,6,245,48379,Normal
2579-flow,2026-04-05 00:20:46,98.73.157.147,162.71.181.68,52015,443,6,462,15321,Normal
2580-flow,2026-04-05 00:20:47,218.135.139.247,182.201.163.75,47477,445,17,245,46496,NetBIOS
2581-flow,2026-04-05 00:20:48,5.192.28.181,175.5.167.44,45950,443,6,418,43287,Normal
2582-flow,2026-04-05 00:20:49,74.101.153.10,195.146.127.42,49978,443,17,158,4138,Normal
2583-flow,2026-04-05 00:20:50,211.82.227.5,236.51.69.113,59140,389,17,457,12871,NetBIOS
2584-flow,2026-04-05 00:20:51,48.209.64.208,109.163.131.206,61381,389,6,447,863,NetBIOS
2585-flow,2026-04-05 00:20:52,36.171.10.61,174.119.80.209,50152,445,6,266,39847,LDAP
2586-flow,2026-04-05 00:20:53,144.171.98.173,4.167.24.90,63141,80,17,310,40463,LDAP
2587-flow,2026-04-05 00:20:54,139.23.139.20,160.16.30.10,40033,389,17,234,44528,Normal
2588-flow,2026-04-05 00:20:55,179.63.220.154,238.185.40.26,9746,445,17,483,17160,Normal
2589-flow,2026-04-05 00:20:56,203.246.2.48,174.77.246.206,31527,80,6,257,20554,Normal
2590-flow,2026-04-05 00:20:57,64.251.0.87,89.12.121.250,1562,389,6,369,45634,Normal
2591-flow,2026-04-05 00:20:58,108.94.115.117,110.171.199.4,48183,389,17,366,41863,LDAP
2592-flow,2026-04-05 00:20:59,54.247.131.155,63.246.82.65,31066,80,17,458,42373,Normal
2593-flow,2026-04-05 00:21:00,170.249.170.54,53.72.183.86,12543,80,6,11,48880,Normal
2594-flow,2026-04-05 00:21:01,73.28.143.161,154.75.53.110,6506,80,17,208,16888,LDAP
2595-flow,2026-04-05 00:21:02,229.245.226.216,122.221.221.112,50452,389,6,307,31703,Normal
2596-flow,2026-04-05 00:21:03,26.59.10.156,213.88.150.220,15750,80,6,209,4433,Normal
2597-flow,2026-04-05 00:21:04,8.14.221.202,136.241.76.37,54107,443,17,314,7470,LDAP
2598-flow,2026-04-05 00:21:05,161.195.132.234,48.159.206.42,29423,445,6,361,46033,Normal
2599-flow,2026-04-05 00:21:06,226.133.228.88,216.21.88.133,2806,80,6,462,17330,LDAP
2600-flow,2026-04-05 00:21:07,232.252.122.38,45.210.5.195,45495,445,6,161,34086,LDAP
2601-flow,2026-04-05 00:21:08,11.130.231.129,51.27.235.202,5966,443,17,491,11388,Normal
2602-flow,2026-04-05 00:21:09,51.144.233.109,225.183.194.237,37989,445,6,446,1248,Normal
2603-flow,2026-04-05 00:21:10,172.133.228.8,19.24.1.65,19176,445,17,281,24255,Normal
2604-flow,2026-04-05 00:21:11,86.106.135.31,254.255.32.216,55051,443,17,19,45387,Normal
2605-flow,2026-04-05 00:21:12,94.82.68.2,220.33.37.6,39184,389,6,493,10025,LDAP
2606-flow,2026-04-05 00:21:13,145.22.18.86,84.107.52.101,24196,445,17,149,15473,Normal
2607-flow,2026-04-05 00:21:14,160.151.97.157,153.238.146.113,6807,445,6,411,31574,Normal
2608-flow,2026-04-05 00:21:15,55.162.57.136,135.39.178.157,5450,80,6,390,39998,Normal
2609-flow,2026-04-05 00:21:16,175.188.220.97,101.140.242.182,5087,443,6,295,6847,Normal
2610-flow,2026-04-05 00:21:17,235.26.132.37,238.42.211.209,4946,389,6,370,48308,Normal
2611-flow,2026-04-05 00:21:18,231.248.185.245,94.12.136.195,26897,445,6,432,24832,NetBIOS
2612-flow,2026-04-05 00:21:19,19.230.194.125,112.7.198.44,16806,445,17,390,40903,Normal
2613-flow,2026-04-05 00:21:20,203.232.194.186,135.54.45.111,12941,389,6,290,43599,Normal
2614-flow,2026-04-05 00:21:21,129.60.17.107,73.97.51.179,50504,389,6,123,30224,LDAP
2615-flow,2026-04-05 00:21:22,206.254.108.60,194.23.252.233,57622,445,6,336,47229,LDAP
2616-flow,2026-04-05 00:21:23,96.147.210.105,111.118.176.207,55197,443,17,426,30385,LDAP
2617-flow,2026-04-05 00:21:24,223.50.135.189,248.137.151.148,47985,80,17,355,8292,LDAP
2618-flow,2026-04-05 00:21:25,180.123.191.26,75.122.8.188,4519,445,17,345,11691,Normal
2619-flow,2026-04-05 00:21:26,73.141.103.42,80.46.253.134,3228,389,17,109,49768,LDAP
2620-flow,2026-04-05 00:21:27,177.21.200.204,72.29.133.221,38679,443,17,260,26862,LDAP
2621-flow,2026-04-05 00:21:28,253.128.68.86,216.15.190.136,51791,80,17,267,21662,LDAP
2622-flow,2026-04-05 00:21:29,173.235.240.227,207.91.20.216,53969,80,6,189,22948,NetBIOS
2623-flow,2026-04-05 00:21:30,202.46.118.144,25.120.143.168,60682,80,6,71,19233,LDAP
2624-flow,2026-04-05 00:21:31,46.44.10.183,86.175.110.63,64520,80,17,494,42613,NetBIOS
2625-flow,2026-04-05 00:21:32,63.10.164.51,74.157.43.84,21687,80,6,314,38768,LDAP
2626-flow,2026-04-05 00:21:33,168.12.76.59,241.207.102.200,12576,445,17,362,5722,Normal
2627-flow,2026-04-05 00:21:34,75.53.217.191,39.224.174.67,32999,445,6,86,31496,Normal
2628-flow,2026-04-05 00:21:35,9.248.69.197,13.94.23.160,28791,443,6,218,35259,Normal
2629-flow,2026-04-05 00:21:36,64.24.50.31,18.47.156.169,32808,445,17,415,18362,Normal
2630-flow,2026-04-05 00:21:37,144.247.147.21,216.214.232.131,52369,80,6,319,36815,Normal
2631-flow,2026-04-05 00:21:38,161.245.92.211,117.248.123.56,26277,389,6,96,22712,Normal
2632-flow,2026-04-05 00:21:39,95.164.80.174,99.232.208.163,42768,80,17,120,27996,LDAP
2633-flow,2026-04-05 00:21:40,173.151.235.162,228.45.79.188,19987,389,17,462,35116,Normal
2634-flow,2026-04-05 00:21:41,61.222.16.236,128.38.173.68,38376,389,17,53,27848,Normal
2635-flow,2026-04-05 00:21:42,16.59.215.10,44.73.28.104,20781,445,17,53,26816,Normal
2636-flow,2026-04-05 00:21:43,204.180.185.84,106.53.163.144,39142,443,6,14,47984,Normal
2637-flow,2026-04-05 00:21:44,119.226.206.181,241.53.135.201,36637,443,6,262,45258,NetBIOS
2638-flow,2026-04-05 00:21:45,249.85.197.212,171.65.245.252,27374,389,17,198,30529,Normal
2639-flow,2026-04-05 00:21:46,150.157.220.224,127.206.113.200,6452,80,17,102,42576,Normal
2640-flow,2026-04-05 00:21:47,234.176.243.167,35.76.189.2,39072,443,6,101,35428,Normal
2641-flow,2026-04-05 00:21:48,108.110.106.128,126.103.183.235,54171,389,6,162,22100,Normal
2642-flow,2026-04-05 00:21:49,145.95.9.212,3.41.119.76,35114,445,17,291,44935,NetBIOS
2643-flow,2026-04-05 00:21:50,227.195.130.80,59.84.61.8,64508,443,6,103,37637,LDAP
2644-flow,2026-04-05 00:21:51,179.67.199.164,58.159.189.66,24747,80,17,129,22291,Normal
2645-flow,2026-04-05 00:21:52,1.95.203.38,251.142.122.156,46608,443,6,323,5345,Normal
2646-flow,2026-04-05 00:21:53,92.218.204.21,129.99.54.239,34657,443,17,334,3092,Normal
2647-flow,2026-04-05 00:21:54,207.255.76.30,187.79.35.149,54501,445,6,396,5279,Normal
2648-flow,2026-04-05 00:21:55,77.134.150.126,203.244.215.101,27340,389,17,136,4530,Normal
2649-flow,2026-04-05 00:21:56,21.24.225.48,138.254.228.136,50055,445,17,408,43706,Normal
2650-flow,2026-04-05 00:21:57,252.29.197.87,20.39.64.202,19386,389,17,112,30678,LDAP
2651-flow,2026-04-05 00:21:58,252.177.230.140,71.28.83.94,62954,443,6,454,32789,LDAP
2652-flow,2026-04-05 00:21:59,36.86.69.39,97.59.104.144,47974,80,6,280,8569,Normal
2653-flow,2026-04-05 00:22:00,224.3.39.109,170.48.55.138,43225,443,6,407,1233,Normal
2654-flow,2026-04-05 00:22:01,168.111.112.145,189.97.226.97,52608,443,17,281,34343,LDAP
2655-flow,2026-04-05 00:22:02,192.31.216.97,78.164.123.222,3777,80,6,117,32977,Normal
2656-flow,2026-04-05 00:22:03,227.245.255.189,233.236.37.159,1206,80,6,233,2984,NetBIOS
2657-flow,2026-04-05 00:22:04,255.24.187.140,79.237.221.161,56878,443,17,445,14433,Normal
2658-flow,2026-04-05 00:22:05,12.250.135.77,58.243.57.54,44233,389,6,475,11038,Normal
2659-flow,2026-04-05 00:22:06,42.195.13.84,156.126.71.186,49988,389,17,269,23851,Normal
2660-flow,2026-04-05 00:22:07,210.0.235.241,28.156.91.52,38975,445,17,192,45213,LDAP
2661-flow,2026-04-05 00:22:08,255.50.200.140,224.38.211.198,43039,389,17,500,6419,Normal
2662-flow,2026-04-05 00:22:09,239.72.225.60,183.82.65.130,58135,80,17,25,37407,Normal
2663-flow,2026-04-05 00:22:10,65.132.233.63,59.125.99.74,36051,443,6,377,22212,Normal
2664-flow,2026-04-05 00:22:11,101.133.37.193,187.208.134.199,55651,80,17,349,23523,NetBIOS
2665-flow,2026-04-05 00:22:12,244.12.16.214,208.119.125.29,30914,389,6,482,2367,Normal
2666-flow,2026-04-05 00:22:13,216.107.230.1,142.248.216.231,43907,80,6,422,23657,Normal
2667-flow,2026-04-05 00:22:14,15.175.174.38,222.55.207.21,30204,443,6,117,32518,Normal
2668-flow,2026-04-05 00:22:15,135.216.247.23,206.101.242.143,13431,80,17,312,35483,LDAP
2669-flow,2026-04-05 00:22:16,120.118.177.27,211.211.1.195,15922,80,6,446,233,Normal
2670-flow,2026-04-05 00:22:17,11.107.108.85,223.105.109.219,45633,80,17,403,26602,Normal
2671-flow,2026-04-05 00:22:18,21.4.190.167,101.183.203.254,30242,445,6,115,12565,Normal
2672-flow,2026-04-05 00:22:19,119.36.231.214,82.160.155.100,8150,445,6,40,41664,Normal
2673-flow,2026-04-05 00:22:20,218.147.51.211,159.99.108.132,26520,443,17,396,9094,NetBIOS
2674-flow,2026-04-05 00:22:21,118.231.75.128,204.119.40.146,47020,80,17,201,38207,Normal
2675-flow,2026-04-05 00:22:22,108.182.111.172,223.145.111.113,33585,80,6,225,16877,Normal
2676-flow,2026-04-05 00:22:23,68.168.150.217,170.141.14.154,25529,389,17,75,36810,Normal
2677-flow,2026-04-05 00:22:24,122.208.44.16,123.90.146.41,4025,80,17,14,8848,LDAP
2678-flow,2026-04-05 00:22:25,174.96.7.160,12.92.99.119,42390,389,6,10,16992,Normal
2679-flow,2026-04-05 00:22:26,231.21.231.156,112.17.90.48,44002,443,17,341,30082,LDAP
2680-flow,2026-04-05 00:22:27,92.254.79.166,49.109.48.161,55827,389,6,436,16061,Normal
2681-flow,2026-04-05 00:22:28,58.230.126.46,28.3.70.97,45717,445,6,221,22642,Normal
2682-flow,2026-04-05 00:22:29,93.17.176.171,63.176.151.167,8921,445,6,160,19423,LDAP
2683-flow,2026-04-05 00:22:30,192.198.85.105,245.139.21.60,6831,445,6,11,38189,Normal
2684-flow,2026-04-05 00:22:31,150.99.200.82,181.93.213.130,64700,389,17,85,48772,LDAP
2685-flow,2026-04-05 00:22:32,246.138.84.238,235.27.179.137,60339,389,6,205,15603,LDAP
2686-flow,2026-04-05 00:22:33,1.123.239.59,29.141.218.85,5433,389,6,32,37077,Normal
2687-flow,2026-04-05 00:22:34,73.32.229.208,10.71.55.179,53693,443,6,29,43433,NetBIOS
2688-flow,2026-04-05 00:22:35,107.186.106.160,49.122.144.110,13006,80,6,207,28528,NetBIOS
2689-flow,2026-04-05 00:22:36,92.238.156.242,240.159.167.186,30702,80,17,341,321,Normal
2690-flow,2026-04-05 00:22:37,102.206.159.137,71.31.89.79,12785,443,6,123,2070,Normal
2691-flow,2026-04-05 00:22:38,178.128.72.166,158.237.101.57,6937,445,6,403,1269,Normal
2692-flow,2026-04-05 00:22:39,251.9.188.54,24.104.105.140,15427,445,17,287,40291,Normal
2693-flow,2026-04-05 00:22:40,86.147.208.79,226.95.13.182,26197,443,6,61,6952,Normal
2694-flow,2026-04-05 00:22:41,59.144.48.13,80.182.18.113,7455,445,6,34,23428,LDAP
2695-flow,2026-04-05 00:22:42,40.112.53.103,101.232.12.46,45982,389,17,113,23094,Normal
2696-flow,2026-04-05 00:22:43,50.208.96.62,188.245.27.109,36326,389,17,327,18524,Normal
2697-flow,2026-04-05 00:22:44,30.233.158.95,100.155.99.195,51297,389,6,287,4677,Normal
2698-flow,2026-04-05 00:22:45,162.201.94.37,6.69.248.249,36666,443,6,42,31405,Normal
2699-flow,2026-04-05 00:22:46,7.34.103.124,72.110.89.181,12070,389,6,455,8793,LDAP
2700-flow,2026-04-05 00:22:47,1.182.122.59,139.130.55.225,47652,389,6,285,40597,LDAP
2701-flow,2026-04-05 00:22:48,1.34.187.175,3.194.220.59,12798,80,6,424,35876,LDAP
2702-flow,2026-04-05 00:22:49,84.89.70.196,61.86.223.134,40982,445,17,37,27730,Normal
2703-flow,2026-04-05 00:22:50,255.210.159.43,155.89.96.69,47229,80,6,145,19833,Normal
2704-flow,2026-04-05 00:22:51,43.250.47.69,96.0.8.57,53629,443,17,330,30947,Normal
2705-flow,2026-04-05 00:22:52,76.47.75.38,135.25.83.167,44703,445,17,362,49947,Normal
2706-flow,2026-04-05 00:22:53,70.183.172.174,147.245.138.210,62601,389,6,451,45654,LDAP
2707-flow,2026-04-05 00:22:54,240.176.138.149,180.111.237.123,44120,445,6,251,42221,Normal
2708-flow,2026-04-05 00:22:55,184.122.21.242,186.212.94.31,18242,443,6,466,37719,LDAP
2709-flow,2026-04-05 00:22:56,70.126.115.80,42.250.226.227,43374,80,17,35,6130,NetBIOS
2710-flow,2026-04-05 00:22:57,23.223.38.165,138.192.182.4,60085,389,6,75,4801,Normal
2711-flow,2026-04-05 00:22:58,17.71.126.180,124.44.180.35,1410,445,17,342,33263,Normal
2712-flow,2026-04-05 00:22:59,90.222.26.180,209.192.71.42,51987,443,17,111,41913,NetBIOS
2713-flow,2026-04-05 00:23:00,97.3.157.109,208.1.60.51,48448,389,17,124,26265,Normal
2714-flow,2026-04-05 00:23:01,77.253.198.172,71.149.136.132,8894,445,17,453,12917,Normal
2715-flow,2026-04-05 00:23:02,175.46.159.148,12.86.87.9,31351,445,17,83,35935,Normal
2716-flow,2026-04-05 00:23:03,228.134.128.25,93.22.176.165,17105,389,17,257,17557,Normal
2717-flow,2026-04-05 00:23:04,91.113.5.217,226.137.196.253,46347,80,6,462,10781,Normal
2718-flow,2026-04-05 00:23:05,11.188.23.119,68.51.234.88,46617,445,6,296,43322,Normal
2719-flow,2026-04-05 00:23:06,111.96.50.112,217.183.248.123,18368,443,6,207,33191,Normal
2720-flow,2026-04-05 00:23:07,5.190.225.185,133.179.215.91,38728,445,17,354,35690,LDAP
2721-flow,2026-04-05 00:23:08,162.184.209.234,179.11.34.247,3460,389,6,300,26142,LDAP
2722-flow,2026-04-05 00:23:09,9.158.105.53,88.32.40.185,52911,80,6,19,8650,Normal
2723-flow,2026-04-05 00:23:10,26.40.200.138,44.58.212.196,33563,389,6,405,4106,Normal
2724-flow,2026-04-05 00:23:11,204.184.111.108,149.37.230.205,15772,443,6,66,16044,Normal
2725-flow,2026-04-05 00:23:12,15.173.63.60,230.101.99.37,6436,80,17,113,16015,Normal
2726-flow,2026-04-05 00:23:13,148.218.193.49,148.118.30.73,55817,80,17,165,7290,Normal
2727-flow,2026-04-05 00:23:14,5.73.202.104,158.62.52.190,25548,445,6,124,2150,LDAP
2728-flow,2026-04-05 00:23:15,172.130.123.90,255.196.9.201,35015,80,6,473,8962,NetBIOS
2729-flow,2026-04-05 00:23:16,123.216.34.81,77.180.237.88,49972,443,17,151,24077,Normal
2730-flow,2026-04-05 00:23:17,154.30.208.89,200.18.90.153,37507,443,17,81,35663,Normal
2731-flow,2026-04-05 00:23:18,120.167.70.5,36.179.200.221,45469,445,6,229,49434,LDAP
2732-flow,2026-04-05 00:23:19,197.60.132.142,22.223.235.115,53914,445,17,153,47724,NetBIOS
2733-flow,2026-04-05 00:23:20,161.27.13.88,218.98.42.8,48822,445,17,468,38614,Normal
2734-flow,2026-04-05 00:23:21,116.160.192.233,212.2.66.186,30274,389,6,208,18260,Normal
2735-flow,2026-04-05 00:23:22,32.13.99.39,32.198.230.74,55063,389,17,498,26820,Normal
2736-flow,2026-04-05 00:23:23,55.227.248.123,168.35.177.217,63239,80,17,110,33233,Normal
2737-flow,2026-04-05 00:23:24,189.237.123.45,112.230.230.27,1925,389,17,132,10550,Normal
2738-flow,2026-04-05 00:23:25,106.176.154.172,137.245.37.89,47974,445,6,80,49315,LDAP
2739-flow,2026-04-05 00:23:26,209.37.88.200,144.165.178.160,27773,389,6,493,41672,Normal
2740-flow,2026-04-05 00:23:27,104.79.59.50,227.49.227.24,12295,389,17,353,36713,Normal
2741-flow,2026-04-05 00:23:28,76.249.244.108,253.135.206.61,65364,389,6,445,24472,Normal
2742-flow,2026-04-05 00:23:29,212.201.22.160,112.10.5.121,1813,80,17,379,30629,Normal
2743-flow,2026-04-05 00:23:30,43.6.59.2,81.170.225.180,24864,443,6,392,40195,Normal
2744-flow,2026-04-05 00:23:31,171.220.5.13,157.128.175.24,65462,80,6,12,39989,Normal
2745-flow,2026-04-05 00:23:32,178.223.99.71,106.153.104.178,21987,80,17,255,37914,Normal
2746-flow,2026-04-05 00:23:33,237.116.39.65,205.12.50.4,63506,445,17,446,6937,Normal
2747-flow,2026-04-05 00:23:34,201.230.57.78,60.203.182.62,7720,389,17,396,22152,Normal
2748-flow,2026-04-05 00:23:35,132.164.87.214,141.31.67.114,30188,80,6,441,37518,Normal
2749-flow,2026-04-05 00:23:36,34.139.1.60,42.147.83.124,37896,445,6,129,33191,Normal
2750-flow,2026-04-05 00:23:37,69.85.101.239,247.127.170.228,37389,389,17,90,16036,LDAP
2751-flow,2026-04-05 00:23:38,244.90.212.73,49.201.193.155,1467,443,17,154,11162,Normal
2752-flow,2026-04-05 00:23:39,109.190.116.133,217.135.47.209,30574,389,17,343,2844,Normal
2753-flow,2026-04-05 00:23:40,32.17.107.154,132.76.143.188,34321,443,6,38,16801,Normal
2754-flow,2026-04-05 00:23:41,138.90.48.54,111.136.209.35,64462,389,6,419,30688,Normal
2755-flow,2026-04-05 00:23:42,81.87.161.242,145.191.95.192,28362,445,6,157,1493,Normal
2756-flow,2026-04-05 00:23:43,25.119.122.122,84.100.105.212,14396,80,6,379,42957,Normal
2757-flow,2026-04-05 00:23:44,107.175.170.10,182.13.15.143,1535,389,17,258,14758,Normal
2758-flow,2026-04-05 00:23:45,51.78.77.55,92.157.111.249,16619,443,6,385,8811,Normal
2759-flow,2026-04-05 00:23:46,43.47.106.168,190.230.196.62,18633,80,6,286,24254,Normal
2760-flow,2026-04-05 00:23:47,211.77.247.25,88.164.195.169,26409,443,6,225,14620,LDAP
2761-flow,2026-04-05 00:23:48,41.29.50.204,60.148.218.39,58613,443,17,172,18589,NetBIOS
2762-flow,2026-04-05 00:23:49,16.105.77.6,232.127.196.200,32167,445,6,245,18475,Normal
2763-flow,2026-04-05 00:23:50,34.225.90.215,45.90.117.128,34677,443,17,350,44248,Normal
2764-flow,2026-04-05 00:23:51,250.59.90.17,92.172.147.131,64161,445,6,89,28916,Normal
2765-flow,2026-04-05 00:23:52,255.145.27.197,109.181.208.182,13174,80,6,8,10750,LDAP
2766-flow,2026-04-05 00:23:53,173.194.102.130,111.240.120.16,15285,445,17,52,2431,Normal
2767-flow,2026-04-05 00:23:54,73.143.4.191,130.151.188.252,9666,445,17,347,45331,Normal
2768-flow,2026-04-05 00:23:55,165.157.74.196,143.237.17.117,63749,445,6,256,408,Normal
2769-flow,2026-04-05 00:23:56,20.65.135.235,50.235.216.229,43550,445,17,377,19416,Normal
2770-flow,2026-04-05 00:23:57,11.24.116.239,101.124.16.2,42686,389,6,50,39647,Normal
2771-flow,2026-04-05 00:23:58,126.166.140.150,231.142.61.144,33520,443,6,247,22497,NetBIOS
2772-flow,2026-04-05 00:23:59,234.15.1.65,240.177.99.13,43746,389,6,31,47880,NetBIOS
2773-flow,2026-04-05 00:24:00,186.149.74.147,108.146.89.190,31514,80,17,20,40944,Normal
2774-flow,2026-04-05 00:24:01,96.16.235.149,68.45.141.132,37109,445,17,185,30661,LDAP
2775-flow,2026-04-05 00:24:02,225.122.216.80,212.119.214.195,53016,389,17,336,6235,Normal
2776-flow,2026-04-05 00:24:03,25.186.98.74,157.13.231.15,37205,445,17,113,45630,Normal
2777-flow,2026-04-05 00:24:04,63.6.248.190,235.185.232.235,46130,445,17,474,18444,LDAP
2778-flow,2026-04-05 00:24:05,238.252.92.202,51.15.121.10,40749,389,17,314,20491,NetBIOS
2779-flow,2026-04-05 00:24:06,123.19.133.148,101.225.188.61,57849,389,17,214,8704,Normal
2780-flow,2026-04-05 00:24:07,168.84.9.141,66.131.248.129,54748,445,17,201,15508,NetBIOS
